bookID,title,authors,isbn13,language_code,  num_pages,publication_date,publisher,in_stock,copyID,uID
30274,Circus of the Damned (Anita Blake  Vampire Hunter  #3),Laurell K. Hamilton,9780425201398,eng,320,1/2/2007,Berkley,3,0,b30274c0
30274,Circus of the Damned (Anita Blake  Vampire Hunter  #3),Laurell K. Hamilton,9780425201398,eng,320,1/2/2007,Berkley,3,1,b30274c1
30274,Circus of the Damned (Anita Blake  Vampire Hunter  #3),Laurell K. Hamilton,9780425201398,eng,320,1/2/2007,Berkley,3,2,b30274c2
33155,A Midsummer Night's Dream,William Shakespeare/Harold F. Brooks,9781903436608,en-US,312,9/6/1979,Arden Shakespeare,2,0,b33155c0
33155,A Midsummer Night's Dream,William Shakespeare/Harold F. Brooks,9781903436608,en-US,312,9/6/1979,Arden Shakespeare,2,1,b33155c1
29155,Yakitate!! Japan  Volume 5,Takashi Hashiguchi,9781421509228,en-US,208,5/8/2007,VIZ Media LLC,1,0,b29155c0
36261,The Sixties: Years of Hope  Days of Rage,Todd Gitlin,9780553372120,en-US,544,7/1/1993,Bantam Books (NY),2,0,b36261c0
36261,The Sixties: Years of Hope  Days of Rage,Todd Gitlin,9780553372120,en-US,544,7/1/1993,Bantam Books (NY),2,1,b36261c1
37540,A Pinch of Poison (Hemlock Falls Mysteries  #3),Claudia Bishop,9780425151044,eng,249,12/1/1995,Berkley,1,0,b37540c0
4626,Hemingway & Bailey's Bartending Guide to Great American Writers,Mark Bailey/Edward Hemingway,9781565124820,eng,97,10/13/2006,Algonquin Books,1,0,b4626c0
29252,Paths to God: Living the Bhagavad Gita,Ram Dass/Richard Alpert,9781400054039,en-US,352,10/25/2005,Harmony,2,0,b29252c0
29252,Paths to God: Living the Bhagavad Gita,Ram Dass/Richard Alpert,9781400054039,en-US,352,10/25/2005,Harmony,2,1,b29252c1
3788,Thursday's Child (Margaret Thursday  #1),Noel Streatfeild,9780440486879,eng,256,12/1/1985,Yearling,2,0,b3788c0
3788,Thursday's Child (Margaret Thursday  #1),Noel Streatfeild,9780440486879,eng,256,12/1/1985,Yearling,2,1,b3788c1
18753,The World's Last Night: And Other Essays,C.S. Lewis,9780156027717,en-GB,132,11/4/2002,Mariner Books,2,0,b18753c0
18753,The World's Last Night: And Other Essays,C.S. Lewis,9780156027717,en-GB,132,11/4/2002,Mariner Books,2,1,b18753c1
3113,Revolutionary Characters: What Made the Founders Different,Gordon S. Wood,9781594200939,eng,336,5/18/2006,Penguin Press HC  The,2,0,b3113c0
3113,Revolutionary Characters: What Made the Founders Different,Gordon S. Wood,9781594200939,eng,336,5/18/2006,Penguin Press HC  The,2,1,b3113c1
22871,The Gap Into Madness: Chaos and Order (Gap  #4),Stephen R. Donaldson,9780553071795,eng,617,6/1/1994,Spectra,2,0,b22871c0
22871,The Gap Into Madness: Chaos and Order (Gap  #4),Stephen R. Donaldson,9780553071795,eng,617,6/1/1994,Spectra,2,1,b22871c1
28727,Spirits White as Lightning (Bedlam's Bard  #5),Mercedes Lackey/Rosemary Edghill,9780743436083,en-US,512,5/1/2003,Baen,1,0,b28727c0
30067,Drop Dead Gorgeous (Blair Mallory  #2),Linda Howard,9780345486585,eng,347,11/28/2006,Ballantine Books,2,0,b30067c0
30067,Drop Dead Gorgeous (Blair Mallory  #2),Linda Howard,9780345486585,eng,347,11/28/2006,Ballantine Books,2,1,b30067c1
17238,Dracula,Bram Stoker/Joseph Valente,9780743477369,eng,528,10/1/2003,Pocket Books,3,0,b17238c0
17238,Dracula,Bram Stoker/Joseph Valente,9780743477369,eng,528,10/1/2003,Pocket Books,3,1,b17238c1
17238,Dracula,Bram Stoker/Joseph Valente,9780743477369,eng,528,10/1/2003,Pocket Books,3,2,b17238c2
20781,Aesop's Fables,Aesop/Ann McGovern,9780590438808,eng,80,11/1/1963,Scholastic Paperbacks,1,0,b20781c0
681,"Natural Cures ""They"" Don't Want You to Know about",Kevin Trudeau,9780975599518,en-US,571,1/1/2004,Alliance Publishing,2,0,b681c0
681,"Natural Cures ""They"" Don't Want You to Know about",Kevin Trudeau,9780975599518,en-US,571,1/1/2004,Alliance Publishing,2,1,b681c1
35543,Here  There and Everywhere: My Life Recording the Music of the Beatles,Geoff Emerick/Howard Massey/Elvis Costello,9781592402694,eng,400,3/1/2007,Avery Publishing Group,2,0,b35543c0
35543,Here  There and Everywhere: My Life Recording the Music of the Beatles,Geoff Emerick/Howard Massey/Elvis Costello,9781592402694,eng,400,3/1/2007,Avery Publishing Group,2,1,b35543c1
34495,The Bromeliad Trilogy (Omnibus: Truckers / Diggers / Wings),Terry Pratchett,9780060094935,eng,502,9/30/2003,HarperCollins,2,0,b34495c0
34495,The Bromeliad Trilogy (Omnibus: Truckers / Diggers / Wings),Terry Pratchett,9780060094935,eng,502,9/30/2003,HarperCollins,2,1,b34495c1
18910,The Parallax View,Slavoj Žižek,9780262240512,eng,433,2/10/2006,MIT Press (MA),2,0,b18910c0
18910,The Parallax View,Slavoj Žižek,9780262240512,eng,433,2/10/2006,MIT Press (MA),2,1,b18910c1
15937,À tout jamais,Nicholas Sparks,9782266111102,fre,214,11/21/2002,Pocket,1,0,b15937c0
6329,Roald Dahl Treasury,Roald Dahl,9780670036653,eng,448,9/15/2003,Viking Juvenile,2,0,b6329c0
6329,Roald Dahl Treasury,Roald Dahl,9780670036653,eng,448,9/15/2003,Viking Juvenile,2,1,b6329c1
21187,For All Time (Time Travelers  #4),Caroline B. Cooney,9780440229315,eng,261,7/8/2003,Laurel Leaf Library,2,0,b21187c0
21187,For All Time (Time Travelers  #4),Caroline B. Cooney,9780440229315,eng,261,7/8/2003,Laurel Leaf Library,2,1,b21187c1
27514,Veil: The Secret Wars of the CIA 1981-1987,Bob Woodward,9780743274036,eng,592,7/1/2005,Simon & Schuster,2,0,b27514c0
27514,Veil: The Secret Wars of the CIA 1981-1987,Bob Woodward,9780743274036,eng,592,7/1/2005,Simon & Schuster,2,1,b27514c1
29998,Crime Stories and Other Writings,Dashiell Hammett/Steven Marcus,9781931082006,eng,934,9/10/2001,Library of America,1,0,b29998c0
10118,Saint George and the Dragon,Margaret Hodges/Trina Schart Hyman,9780316367950,eng,32,9/4/1990,Little  Brown Books for Young Readers,3,0,b10118c0
10118,Saint George and the Dragon,Margaret Hodges/Trina Schart Hyman,9780316367950,eng,32,9/4/1990,Little  Brown Books for Young Readers,3,1,b10118c1
10118,Saint George and the Dragon,Margaret Hodges/Trina Schart Hyman,9780316367950,eng,32,9/4/1990,Little  Brown Books for Young Readers,3,2,b10118c2
16568,The Book of Imaginary Beings,Jorge Luis Borges/Margarita Guerrero/Peter Sís/Andrew Hurley,9780143039938,eng,236,9/26/2006,Penguin Books,2,0,b16568c0
16568,The Book of Imaginary Beings,Jorge Luis Borges/Margarita Guerrero/Peter Sís/Andrew Hurley,9780143039938,eng,236,9/26/2006,Penguin Books,2,1,b16568c1
1823,Them: Adventures with Extremists,Jon Ronson,9780743233217,eng,336,1/7/2003,Simon  Schuster,3,0,b1823c0
1823,Them: Adventures with Extremists,Jon Ronson,9780743233217,eng,336,1/7/2003,Simon  Schuster,3,1,b1823c1
1823,Them: Adventures with Extremists,Jon Ronson,9780743233217,eng,336,1/7/2003,Simon  Schuster,3,2,b1823c2
33937,The Richness of Life: The Essential Stephen Jay Gould,Stephen Jay Gould/Paul McGarr/Oliver Sacks/Steven Rose,9780393064988,eng,672,5/17/2007,W. W. Norton  Company,1,0,b33937c0
2099,Stephen Hawking's Universe: The Cosmos Explained,David Filkin/Stephen Hawking,9780465081981,eng,304,10/9/1998,Basic Books,1,0,b2099c0
1463,Euripides V: Electra / The Phoenician Women / The Bacchae,Euripides/David Grene/Richmond Lattimore/Emily Townsend Vermeule/Elizabeth Wyckoff/William Arrowsmith,9780226307848,eng,228,1/15/1969,University of Chicago Press,2,0,b1463c0
1463,Euripides V: Electra / The Phoenician Women / The Bacchae,Euripides/David Grene/Richmond Lattimore/Emily Townsend Vermeule/Elizabeth Wyckoff/William Arrowsmith,9780226307848,eng,228,1/15/1969,University of Chicago Press,2,1,b1463c1
15438,Firefly,Piers Anthony,9780380759507,eng,466,3/1/1992,Avon Books,2,0,b15438c0
15438,Firefly,Piers Anthony,9780380759507,eng,466,3/1/1992,Avon Books,2,1,b15438c1
16992,Kingdom Come,Mark Waid/Alex Ross/Elliot S. Maggin,9781563893308,eng,231,10/1/1997,DC Comics,3,0,b16992c0
16992,Kingdom Come,Mark Waid/Alex Ross/Elliot S. Maggin,9781563893308,eng,231,10/1/1997,DC Comics,3,1,b16992c1
16992,Kingdom Come,Mark Waid/Alex Ross/Elliot S. Maggin,9781563893308,eng,231,10/1/1997,DC Comics,3,2,b16992c2
12746,Kingsblood Royal,Sinclair Lewis/Charles R. Johnson,9780375756863,en-US,352,4/10/2001,Modern Library,1,0,b12746c0
41832,Gold: The Final Science Fiction Collection,Isaac Asimov/Orson Scott Card,9780060556525,eng,416,10/21/2003,Harper Voyager,2,0,b41832c0
41832,Gold: The Final Science Fiction Collection,Isaac Asimov/Orson Scott Card,9780060556525,eng,416,10/21/2003,Harper Voyager,2,1,b41832c1
17747,The Cognitive Style of PowerPoint: Pitching Out Corrupts Within,Edward R. Tufte,9780961392161,en-US,31,1/1/2006,Graphics Press,2,0,b17747c0
17747,The Cognitive Style of PowerPoint: Pitching Out Corrupts Within,Edward R. Tufte,9780961392161,en-US,31,1/1/2006,Graphics Press,2,1,b17747c1
33676,Saving the World and Other Extreme Sports (Maximum Ride  #3),James Patterson,9780316155601,eng,405,5/29/2007,Little  Brown and Company,3,0,b33676c0
33676,Saving the World and Other Extreme Sports (Maximum Ride  #3),James Patterson,9780316155601,eng,405,5/29/2007,Little  Brown and Company,3,1,b33676c1
33676,Saving the World and Other Extreme Sports (Maximum Ride  #3),James Patterson,9780316155601,eng,405,5/29/2007,Little  Brown and Company,3,2,b33676c2
14542,The Perfume of the Lady in Black,Gaston Leroux/Margaret Jull Costa/Terry Hale,9781873982983,eng,252,2/25/2015,Dedalus Limited,1,0,b14542c0
22321,All Tomorrow's Parties (Bridge  #3),William Gibson,9780425190449,eng,339,2/4/2003,Berkley Books,2,0,b22321c0
22321,All Tomorrow's Parties (Bridge  #3),William Gibson,9780425190449,eng,339,2/4/2003,Berkley Books,2,1,b22321c1
33543,Collected Stories  Vol. 2,Richard Matheson/Stanley Wiater/Jack Finney/George Clayton Johnson,9781887368797,eng,453,3/25/2005,Gauntlet Press,1,0,b33543c0
249,Tropic of Cancer,Henry Miller/Jiří Níl,9780802131782,eng,318,1/6/1994,Grove Press,3,0,b249c0
249,Tropic of Cancer,Henry Miller/Jiří Níl,9780802131782,eng,318,1/6/1994,Grove Press,3,1,b249c1
249,Tropic of Cancer,Henry Miller/Jiří Níl,9780802131782,eng,318,1/6/1994,Grove Press,3,2,b249c2
890,Of Mice and Men,John Steinbeck,9780142000670,eng,103,1/8/2002,Penguin Books,4,0,b890c0
890,Of Mice and Men,John Steinbeck,9780142000670,eng,103,1/8/2002,Penguin Books,4,1,b890c1
890,Of Mice and Men,John Steinbeck,9780142000670,eng,103,1/8/2002,Penguin Books,4,2,b890c2
890,Of Mice and Men,John Steinbeck,9780142000670,eng,103,1/8/2002,Penguin Books,4,3,b890c3
11247,Scandalous Risks,Susan Howatch,9780006496908,eng,480,7/22/2009,Harper,2,0,b11247c0
11247,Scandalous Risks,Susan Howatch,9780006496908,eng,480,7/22/2009,Harper,2,1,b11247c1
45102,Ship of Destiny (Liveship Traders  #3),Robin Hobb,9780553575651,eng,789,11/27/2001,Spectra Books,3,0,b45102c0
45102,Ship of Destiny (Liveship Traders  #3),Robin Hobb,9780553575651,eng,789,11/27/2001,Spectra Books,3,1,b45102c1
45102,Ship of Destiny (Liveship Traders  #3),Robin Hobb,9780553575651,eng,789,11/27/2001,Spectra Books,3,2,b45102c2
34672,Shattered Dance,Caitlin Brennan,9780373802487,eng,442,9/26/2006,Luna Books,1,0,b34672c0
4777,Warfare in the Classical World: An Illustrated Encyclopedia of Weapons  Warriors  and Warfare in the Ancient Civilizations of Greece and Rome,John Warry/Phillip de ste. Croix,9780806127941,eng,224,10/15/1995,University of Oklahoma Press,1,0,b4777c0
15211,Katz und Maus,Günter Grass,9783423118224,ger,178,9/1/1999,Deutscher Taschenbuch Verlag,1,0,b15211c0
32831,The Mysterious Island (Extraordinary Voyages  #12),Jules Verne/Caleb Carr/Jordan Stump,9780812972122,eng,723,4/27/2004,Modern Library,3,0,b32831c0
32831,The Mysterious Island (Extraordinary Voyages  #12),Jules Verne/Caleb Carr/Jordan Stump,9780812972122,eng,723,4/27/2004,Modern Library,3,1,b32831c1
32831,The Mysterious Island (Extraordinary Voyages  #12),Jules Verne/Caleb Carr/Jordan Stump,9780812972122,eng,723,4/27/2004,Modern Library,3,2,b32831c2
15003,Rape: A Love Story,Joyce Carol Oates,9780786714827,eng,154,12/21/2004,Carroll & Graf Publishers,3,0,b15003c0
15003,Rape: A Love Story,Joyce Carol Oates,9780786714827,eng,154,12/21/2004,Carroll & Graf Publishers,3,1,b15003c1
15003,Rape: A Love Story,Joyce Carol Oates,9780786714827,eng,154,12/21/2004,Carroll & Graf Publishers,3,2,b15003c2
9365,Atlas Shrugged,Ayn Rand,9780394415765,en-US,1168,10/12/1957,Random House,1,0,b9365c0
2499,The Ultimate Time Machine: A Remote Viewer's Perception of Time & Predictions for the New Millennium,Joseph McMoneagle,9781571741028,en-GB,275,10/1/1998,Hampton Roads Publishing Company,1,0,b2499c0
42057,The Shakespeare Stealer (Shakespeare Stealer  #1),Gary L. Blackwood,9780141305950,eng,224,7/1/2000,Puffin Books,3,0,b42057c0
42057,The Shakespeare Stealer (Shakespeare Stealer  #1),Gary L. Blackwood,9780141305950,eng,224,7/1/2000,Puffin Books,3,1,b42057c1
42057,The Shakespeare Stealer (Shakespeare Stealer  #1),Gary L. Blackwood,9780141305950,eng,224,7/1/2000,Puffin Books,3,2,b42057c2
4673,The Great Gatsby,Kathleen Parkinson/F. Scott Fitzgerald,9780140771978,eng,144,11/25/2003,Penguin Global,1,0,b4673c0
25965,The Best American Sports Writing 2006,Michael     Lewis/Glenn Stout,9780618470228,eng,416,10/11/2006,Mariner Books,1,0,b25965c0
5952,Waiting for My Cats to Die: A Memoir,Stacy Horn,9780312287443,eng,320,1/17/2002,St. Martin's Griffin,1,0,b5952c0
28240,Dark Star Safari: Overland from Cairo to Cape Town,Paul Theroux,9780618134243,en-US,472,3/23/2003,Houghton Mifflin,1,0,b28240c0
27577,What Went Wrong? The Clash Between Islam & Modernity in the Middle East,Bernard Lewis,9780060516055,eng,186,1/7/2003,Harper Perennial,2,0,b27577c0
27577,What Went Wrong? The Clash Between Islam & Modernity in the Middle East,Bernard Lewis,9780060516055,eng,186,1/7/2003,Harper Perennial,2,1,b27577c1
5816,A Gravity's Rainbow Companion: Sources and Contexts for Pynchon's Novel,Steven Weisenburger,9780820328072,eng,424,11/1/2006,University of Georgia Press,1,0,b5816c0
26097,Slowness,Milan Kundera/Linda Asher,9780060928414,eng,156,4/11/1997,Harper Perennial,3,0,b26097c0
26097,Slowness,Milan Kundera/Linda Asher,9780060928414,eng,156,4/11/1997,Harper Perennial,3,1,b26097c1
26097,Slowness,Milan Kundera/Linda Asher,9780060928414,eng,156,4/11/1997,Harper Perennial,3,2,b26097c2
10698,Kim,Rudyard Kipling/Jeffrey Meyers,9781593081928,eng,286,12/15/2003,Barnes  Noble Classics,2,0,b10698c0
10698,Kim,Rudyard Kipling/Jeffrey Meyers,9781593081928,eng,286,12/15/2003,Barnes  Noble Classics,2,1,b10698c1
13727,Bleach  Volume 16,Tite Kubo,9781421506142,eng,208,12/5/2006,VIZ Media LLC,2,0,b13727c0
13727,Bleach  Volume 16,Tite Kubo,9781421506142,eng,208,12/5/2006,VIZ Media LLC,2,1,b13727c1
3444,Northern Lights,Tim O'Brien,9780767904414,eng,372,9/1/1999,Broadway Books,2,0,b3444c0
3444,Northern Lights,Tim O'Brien,9780767904414,eng,372,9/1/1999,Broadway Books,2,1,b3444c1
8862,A Year in the Life of William Shakespeare: 1599,James Shapiro,9780060088743,eng,333,6/13/2006,Harper Perennial,2,0,b8862c0
8862,A Year in the Life of William Shakespeare: 1599,James Shapiro,9780060088743,eng,333,6/13/2006,Harper Perennial,2,1,b8862c1
3743,Harriet Spies Again (Harriet the Spy Adventures  #1),Helen Ericson,9780440416883,eng,256,8/26/2003,Yearling,2,0,b3743c0
3743,Harriet Spies Again (Harriet the Spy Adventures  #1),Helen Ericson,9780440416883,eng,256,8/26/2003,Yearling,2,1,b3743c1
39661,The Shawshank Redemption: The Shooting Script,Frank Darabont/Stephen King,9781557042460,eng,184,9/30/2004,Newmarket Press,1,0,b39661c0
5114,Raise High the Roof Beam  Carpenters & Seymour: An Introduction,J.D. Salinger,9780316766944,eng,256,1/30/2001,Back Bay Books,3,0,b5114c0
5114,Raise High the Roof Beam  Carpenters & Seymour: An Introduction,J.D. Salinger,9780316766944,eng,256,1/30/2001,Back Bay Books,3,1,b5114c1
5114,Raise High the Roof Beam  Carpenters & Seymour: An Introduction,J.D. Salinger,9780316766944,eng,256,1/30/2001,Back Bay Books,3,2,b5114c2
13871,Magician: Apprentice (The Riftwar Saga  #1),Raymond E. Feist/Brett Booth,9780976401155,eng,265,6/29/2006,Dabel Brothers Productions,1,0,b13871c0
14490,$30 Film School: How to Write  Direct  Produce  Shoot  Edit  Distribute  Tour With  and Sell Your Own No-Budget Digital Movie,Michael W. Dean,9781592000678,eng,528,5/13/2003,Cengage Learning,1,0,b14490c0
4835,Haroun and the Sea of Stories (Khalifa Brothers  #1),Salman Rushdie/Paul Birkbeck,9780670886586,eng,224,8/27/1999,Viking Children's Books,3,0,b4835c0
4835,Haroun and the Sea of Stories (Khalifa Brothers  #1),Salman Rushdie/Paul Birkbeck,9780670886586,eng,224,8/27/1999,Viking Children's Books,3,1,b4835c1
4835,Haroun and the Sea of Stories (Khalifa Brothers  #1),Salman Rushdie/Paul Birkbeck,9780670886586,eng,224,8/27/1999,Viking Children's Books,3,2,b4835c2
31804,Superheroes and Philosophy: Truth  Justice  and the Socratic Way,Tom Morris/William Irwin,9780812695731,en-US,300,4/20/2005,Open Court,2,0,b31804c0
31804,Superheroes and Philosophy: Truth  Justice  and the Socratic Way,Tom Morris/William Irwin,9780812695731,en-US,300,4/20/2005,Open Court,2,1,b31804c1
53,Guts: The True Stories behind Hatchet and the Brian Books,Gary Paulsen,9780385326506,eng,144,1/23/2001,Delacorte Press,3,0,b53c0
53,Guts: The True Stories behind Hatchet and the Brian Books,Gary Paulsen,9780385326506,eng,144,1/23/2001,Delacorte Press,3,1,b53c1
53,Guts: The True Stories behind Hatchet and the Brian Books,Gary Paulsen,9780385326506,eng,144,1/23/2001,Delacorte Press,3,2,b53c2
3784,Movie Shoes (Shoes  #6),Noel Streatfeild,9780440458159,eng,239,5/1/1984,Yearling Books,2,0,b3784c0
3784,Movie Shoes (Shoes  #6),Noel Streatfeild,9780440458159,eng,239,5/1/1984,Yearling Books,2,1,b3784c1
19176,Vita Nuova,Dante Alighieri/Mark Musa,9780253201621,eng,210,4/22/1973,Indiana University Press,1,0,b19176c0
16179,Sex with the Queen: 900 Years of Vile Kings  Virile Lovers  and Passionate Politics,Eleanor Herman,9780060846732,en-US,336,4/11/2006,William Morrow,2,0,b16179c0
16179,Sex with the Queen: 900 Years of Vile Kings  Virile Lovers  and Passionate Politics,Eleanor Herman,9780060846732,en-US,336,4/11/2006,William Morrow,2,1,b16179c1
27491,The Evolution Of Desire: Strategies of Human Mating,David M. Buss,9780465008025,en-GB,354,6/26/2003,Basic Books,2,0,b27491c0
27491,The Evolution Of Desire: Strategies of Human Mating,David M. Buss,9780465008025,en-GB,354,6/26/2003,Basic Books,2,1,b27491c1
30331,In the Forests of the Night,Amelia Atwater-Rhodes,9780440228165,eng,147,2/2/2000,Laurel Leaf Library,3,0,b30331c0
30331,In the Forests of the Night,Amelia Atwater-Rhodes,9780440228165,eng,147,2/2/2000,Laurel Leaf Library,3,1,b30331c1
30331,In the Forests of the Night,Amelia Atwater-Rhodes,9780440228165,eng,147,2/2/2000,Laurel Leaf Library,3,2,b30331c2
41087,Total Eclipse,John Brunner,9780879979119,eng,206,2/7/1984,DAW,1,0,b41087c0
34844,Mortal Fear (Mississippi #1),Greg Iles,9780451180414,eng,704,2/1/1998,Signet,2,0,b34844c0
34844,Mortal Fear (Mississippi #1),Greg Iles,9780451180414,eng,704,2/1/1998,Signet,2,1,b34844c1
1376,The Iliad,Homer/E.V. Rieu/Peter Jones/D.C.H. Rieu,9780140447941,eng,462,1/30/2003,Penguin Classics,2,0,b1376c0
1376,The Iliad,Homer/E.V. Rieu/Peter Jones/D.C.H. Rieu,9780140447941,eng,462,1/30/2003,Penguin Classics,2,1,b1376c1
29519,Conspiracy of Fools,Kurt Eichenwald,9780767911795,eng,784,12/27/2005,Broadway Books,2,0,b29519c0
29519,Conspiracy of Fools,Kurt Eichenwald,9780767911795,eng,784,12/27/2005,Broadway Books,2,1,b29519c1
3439,The Curious Incident of the Dog in the Night-time,Mark Haddon,9780385662239,eng,240,3/28/2006,Doubleday Canada,1,0,b3439c0
32625,Visions of Heaven and Hell,Clive Barker,9780847827374,eng,352,9/27/2005,Rizzoli,1,0,b32625c0
24137,Catherine  Called Birdy,Karen Cushman,9780060739423,eng,224,6/1/2004,HarperTrophy,3,0,b24137c0
24137,Catherine  Called Birdy,Karen Cushman,9780060739423,eng,224,6/1/2004,HarperTrophy,3,1,b24137c1
24137,Catherine  Called Birdy,Karen Cushman,9780060739423,eng,224,6/1/2004,HarperTrophy,3,2,b24137c2
39035,Dancing on His Grave: A True Story of Survival and Triumph,Barbara Richard,9781412086530,eng,296,6/5/2006,Trafford Publishing,1,0,b39035c0
45194,A Passage to India: A Reader's Guide to Essential Criticism,Betty Jay,9781840460278,en-GB,176,8/16/2003,Palgrave Macmillan,1,0,b45194c0
38917,Naughty Little Secret,Shayla Black/Shelley Bradley,9781599982939,eng,212,8/1/2006,Samhain Publishing,2,0,b38917c0
38917,Naughty Little Secret,Shayla Black/Shelley Bradley,9781599982939,eng,212,8/1/2006,Samhain Publishing,2,1,b38917c1
2107,Falconry & Hawking,Phillip Glasier,9780713484076,eng,352,2/1/2006,Batsford,1,0,b2107c0
26184,African Nights,Kuki Gallmann,9780060954833,eng,336,3/22/2000,William Morrow Paperbacks,1,0,b26184c0
20239,Watchers of Time (Inspector Ian Rutledge  #5),Charles Todd,9780553583168,eng,421,7/30/2002,Bantam,3,0,b20239c0
20239,Watchers of Time (Inspector Ian Rutledge  #5),Charles Todd,9780553583168,eng,421,7/30/2002,Bantam,3,1,b20239c1
20239,Watchers of Time (Inspector Ian Rutledge  #5),Charles Todd,9780553583168,eng,421,7/30/2002,Bantam,3,2,b20239c2
